UID,actual_time
xa02O3MpHX,95.1
nGQXuAPB6i,124.81
Nf5hkb5k7u,138.62
13z8jVPOkc,194.23
tfiRZ2AJ7l,228.68
U2kRPEDlBZ,257.53
nWuId9UDeN,27.35
mZSRaqUetP,50.51
xnwyBAeV99,46.91
XhJBN2wL7H,56.02
EQIBAIWe4W,66.53
RKr7H9Z6Kb,62.97
EueNCiuKsO,24.52
rd9yA4O0GY,42.45
kMOZ6dJKaA,49.35
CsLg8kblQL,16.3
OUc5Q1YgOZ,28.74
vBa14J3S9t,91.36
v0jdlcT2gD,126.81
cIkyV7T3Vy,163.63
xOS5khlraB,228.15
93pcjdLfei,200.85
ODWalqQnKl,29.26
V2kvWWfuFJ,95.95
xQSd2hTHWb,40.05
xR7vsHeqOG,52.69
gOPOBTkxn2,674.13
sbl1zhWRkm,15.29
0Goa2VrJGI,29.42
FOI1Symknt,62.85
cdNVpyGqSk,79.76
v5yzzMFqNh,25.31
olFCD4FQzn,35.48
03L165N6Th,11.55
SRx110WSu4,26.26
inEzeduSsi,35.46
Ohs3OykL2L,52.62
8gWFam4syH,13.6
3rg6oq7j0Z,48.34
qgdglsRGVL,40.59
z49kh6kx85,183.24
gOrbEr6FdG,176.89
y5qbUgbgeA,23.52
4xfpYFj1UN,35.0
Po0bZuQ95r,15.89
YkfGF7VnDu,47.43
OBx6EsdDKq,93.54
gPYBnNZ11h,15.39
auyWOkTbDn,28.82
S8nXheAehE,43.26
l95KyItwMz,32.59
M6g8Nf1JFH,117.7
CCBSnPdz42,155.47
rgrfhgwafq,177.73
spd0EWXhEI,256.27
jIgcHWqnxE,444.49
cxKyhbp3vN,534.44
ZojLr0W1Hg,646.35
ecyshHsgPE,735.7
8doCSI5NYO,795.74
aFPOgw85wP,69.44
YhCRBgzDwT,73.07
qpVSXI2qRu,35.17
JlZOXSl0Kc,102.84
PVr0trP97Z,29.37
DUozQ9aePL,49.63
gO4qd6lBRh,62.56
SqeBz5Fz1C,99.61
1IGmT6z8Mi,41.14
ZZygWFPICV,73.47
LUWKJ7CbF8,26.44
sJrmnb07nK,88.5
L0azXJyfMi,29.71
fjuKzNTM92,109.47
nldQhK7jVh,33.42
VHdusQEpPo,95.39
hxz4qqBpCb,160.71
ozqTu4gXe3,188.81
i2W0Rbkefd,236.14
B7RXHaJCDa,257.73
BsUZu1turh,297.76
8OReNlKBRp,307.44
LPufd9uSIb,494.13
bKC0JTWKXh,516.98
0mITmbhOrd,557.7
HREeNWXgn5,580.98
oFYHokkZZs,649.57
32ZKvjDc1i,704.92
jQm3OJo659,732.35
u55pFb5Ht8,870.37
EjqILFqUlg,906.84
Uf3lzUKifw,938.2
r8OWpZT7nI,1086.82
Z3GB0fR6RB,1107.43
x5wATjYkyZ,1124.41
UOgRe6GPUl,1232.08
oQjDG6FRlx,1347.98
Otwy2P3Gwy,1390.88
MpTeyuXLgq,1478.43
L3iMrh6VMl,1717.59
bxI8O37lcT,1740.6
nu2BLeQLrb,1782.32
vsSJQPTmLu,1916.82
3AFVW7eG2O,1985.22
y9kZO0WFf1,2024.69
uvZdQldbtZ,2043.54
MniRQpLRxo,2075.84
vp8Rsnu4W4,2229.54
NmEKDFRDLg,2471.3
hQrWpFv0Py,2531.31
pQvJv0KARm,2637.91
RT9tj0IBVC,26.09
XnI2x6xYcV,55.63
4tuxVp6wpS,96.31
tBAoyblh8F,131.38
8VszHcMygd,137.27
52g1eDfgyF,23.08
FSvV5zk9uk,25.92
QAyvDFG6eP,89.7
lEv4oahj8J,184.37
zMIuhWhFNt,158.14
zzirxLhnpa,255.98
SGirT1cgLz,341.29
W9fpGVdJbw,522.54
LSRl14Tx4l,154.18
eBO6x6bn2b,115.61
3Itl2e4oo4,192.98
mXqk1hDnwm,215.67
pP6XR3T6c8,390.55
I784sEoeNY,578.22
VkjQRLqKha,686.76
p0JyKnmL0C,817.43
PMHLPhf7Iz,900.52
DuDwitkFHk,962.04
T0isQWiKd2,1047.27
t4KZ2iiBLc,1155.87
TaUZVJzN3a,1331.62
yq47Ynzn7r,1642.07
672dBcXaau,1725.23
vH1MdDadyM,1831.96
Tb6hbhTxVE,1854.4
160St44H5H,1861.34
EUxh7eljFf,1916.32
H9wSE4FQIU,1976.55
gEFTE3gijA,1976.15
qOeplS6Jfr,2304.41
rZZZQQcvfD,2312.1
MIiPeMeLLc,2338.21
DzD54Lv0Cq,2310.79
ivrg1c2MtB,16.28
mXtWECCpu6,32.01
vOzSau99CA,160.54
oKQjquosnP,163.43
oiVEloqAiG,215.69
W3o6zS6gxx,226.76
VnBwoFUzHW,249.21
UQ24Jx9xGC,33.56
mWwbbxb4kj,56.66
PkddpV04y4,85.09
6EmTiTmT5z,170.25
U39c8im8Nj,301.08
5lZvvMge75,299.22
4S3ZNjqMj3,344.43
EHoeQyINDH,378.01
IXldiMrGGE,508.24
0tu2LhxiFa,514.98
8IghEkjprg,590.26
EginTqMbwW,637.91
l5akI90LZ3,77.29
aLZ02DHHIr,27.27
npYOg6NGAO,55.31
t8jlYGd8ws,85.83
FWF87Rlvxq,103.46
NgI0JwHPwl,129.95
gm2cWpDFmR,207.29
a1QBI62Gvd,212.43
tZOWqZ6k0D,55.54
a4xPP3m3Tb,13.64
3F0B5d57dc,41.2
SPhOd1AkIq,87.87
oYJs6Hbyuh,91.38
pFug11rM5J,130.23
FCeGWhT4Xz,234.04
goSJWo68kh,286.53
HnO1EBYVLd,175.09
6iFaOPDgWd,190.59
1IedCFzMWC,239.46
jw9XbKP6cJ,274.92
OXg4AHUQgb,408.51
wkaSw1bwvu,14.28
JFCsUYSgRT,29.44
1JNXfYfjeL,41.0
0npJYpL5sw,60.91
i6ztKbis5K,38.7
MXmkuBykuo,43.35
lnUffqQvwt,47.41
6ZtDK1ziPI,89.31
MO27aZQ77n,13.69
nNhxAIQ9Dr,14.76
JutIgr3rQC,47.93
qpbAN1n2oE,11.12
h3QYsRqzLL,26.74
cJHTu9FSlh,63.51
4LadQw22Ps,29.53
fFXwIPdEyZ,57.34
w7dlU4nQCa,231.14
QVG2xglhhS,306.53
xHRRAudiCJ,339.98
hLmrw2rZvo,439.13
GMuMALUVvE,521.98
fhZgp0KsOX,724.76
1uISFodGEG,796.1
GR5XxkuFYb,838.5
RhXaRpr2Ln,896.12
sxCTZkRcHv,869.45
0GEyDgBjLp,1061.45
BQsgGQ8G8U,1124.65
20iN20MSo6,1163.81
UUiM89rdWQ,94.6
XpDLIal8Qe,119.99
jslQdEXCmi,138.82
TVHc57Z1QV,27.26
ks535qFRwy,56.42
avv7XHA665,73.18
9F6MsAL7YE,93.26
DFRcLmE2Cl,38.62
vuEaIyKrxi,23.88
663PsHyVud,38.87
qQyP49gsAM,146.71
qdHNSYWUT8,174.65
jXqlgpbrMI,454.03
vIzC8oaF9D,55.96
Q2mrUrNB3w,104.94
YptNMforZX,170.84
nUGnKntoIC,26.86
M4fujZD7UF,55.17
mHpXZ1l5Xb,88.47
sXtIBZeKd6,29.79
oMdCzI4wpA,36.97
e6v4RABDxY,128.2
Lsm7itWh0C,40.64
JjMWw2G50J,49.4
IbKDn0Gr31,70.64
pRpETcSNQs,55.68
JuHF5wqUJA,52.29
ag4XeEN6X5,85.97
V2zmaqOK1h,116.52
szyY4LSPoe,38.52
FjRu0tc4ri,36.87
7tWh3PcuxB,93.02
b6U4Y1TCTV,102.7
cwNHeEGdvI,52.67
e8sUAI8MpN,33.21
Mzsq8naMlO,35.52
oox6OaRles,82.13
wxRuXOxvIl,110.82
EkbsxakbFH,53.21
8AKm0rGtBV,109.55
bkSADooamP,30.63
Nk2tWiIBWO,99.15
y2f69m56CE,29.38
l0aBvZvA2Z,60.4
tNUQorwdgY,48.76
RahcfKSjwO,110.79
tnwntuQ2UP,212.23
HfrP4rizSF,51.81
KCjJaCCFQT,102.1
1sSGLNuvvQ,26.83
NxAWJIhauU,26.57
41Kn8DV3G5,37.54
toBvPA6YVH,50.82
ydilARAZcR,38.85
4XWT3fqcgt,95.82
0K9wmWO4G6,176.57
3JYDzFjt6z,209.88
OAQkprmZox,70.57
RqpQhshuDQ,147.43
yOHyFUCyDn,161.42
HEmzmGXctt,162.14
Upppdyw9Ot,164.17
OMfLmomwrN,212.91
loTKc57KhP,28.07
QuLSC4PafK,51.94
JaWgMalrB3,36.49
O7RbTYpzGq,684.26
KxN1NPQI3Q,690.41
8hxYjrmLVN,11.89
YCYWmXhujl,28.42
u9X4f7bH67,41.67
RwIPwcTWPU,94.13
hU72r4nN2Z,93.62
VINkd6iBmC,117.24
iQNKUkhoQI,116.48
9lmn2QejKH,11.58
4aAnQfYT5m,25.52
CGZnUZqVxl,97.95
ny3elchsTi,138.73
YcWVZCm1fJ,27.98
9LFHN4ySwP,46.79
Bvu231pWHk,76.53
F7Lrs9kMeB,109.8
5mr8osLubV,154.64
rnA3eig5qp,152.7
p7YXnOoDA9,16.73
VbUzzjy0E6,44.04
BxLvtRXbjP,28.12
3Y8b7OYsUq,85.98
8FgztaPVUw,119.15
FZztueU3xj,180.34
5gmdXsJHgB,261.82
3LEJZG1E1v,290.46
0sUEZvcGb5,394.65
a46in0JuAw,387.13
X3XRaNLX5m,473.91
wYIFYB8Iv3,500.33
XTC496H1PU,565.73
Qnjhw92vNO,593.89
aOUMghMegE,658.01
u1lKecQJrc,935.33
neEhQAU4Zt,1194.95
EzfxHdy5D0,1207.25
iPI7bAfz0Y,1276.35
4R1Gia55T1,1343.67
E2SLuFuK8o,1434.3
ivhy8ktZyo,1470.66
eNL1difZKp,1574.55
mpgc8N0RTF,1583.7
XJ5BkC7LM6,1605.62
8EEWHN2n4l,1768.51
O8vYGeH7G9,1793.89
4b8T5yvSZ2,1862.62
ZmBqu4kP1W,1843.46
cHOedmE9bv,1928.96
9GygmYVrK7,2031.44
QIvhzZucJR,2100.03
KiKAHk2D9Y,65.86
LIG6u8nWJD,377.62
85tNHVNKyi,409.35
XOGIyF3fgG,474.77
jSfIZs4EOm,557.43
d9l6H09ec6,579.2
rmcDfgU1an,11.95
SsCO0sYuFF,33.84
KtVf7vzj4x,39.63
koKskwD1Hg,53.95
2OlHrnRYKb,12.44
3n12fnL1wx,27.0
4XfeJLn8yZ,46.53
xzAlLKRUPs,14.03
kzAw0JbKtw,27.11
rHZRDSHWu3,50.35
8pFsOmhQTb,30.67
aa5g7W0cKi,39.7
6GRcMwLzxZ,31.17
4D0rgLdYq5,80.32
5Y0RhumIrn,135.34
Im71wQpStD,154.71
sOnidMyUzz,229.61
IF4RwfrQOu,221.89
h5qmOpzlFf,264.73
wTiHIU1MwJ,294.6
1fISlMHEqw,72.27
nsbl95mpDl,55.85
h0A0fDTbrf,147.44
ot3utvJ2ij,161.52
tS4one2vVQ,11.09
JrCv13G8HW,26.98
y7C3PWpOMS,122.29
nhwPZoOYNC,93.24
nPW0XWeKLT,131.44
eClKM0GY1t,155.43
xMNAKH96Eu,174.59
G9pYjAoCqH,222.84
QUmKXC1WGx,52.48
3LKiDWihSu,76.28
6bHY3ROnvW,176.77
fBoDdAGWdu,24.96
XfGuGXFeHY,56.03
bO8EuGrgw0,77.11
FyfB18SWq1,135.49
GibJaKPfTg,374.18
87YnSNXUTN,400.35
KjSzZkmRwR,59.03
58s7VaCmR3,26.94
23MJ8DUixc,75.77
ETv9rSz2bR,87.23
sUaeAXYmd5,96.3
EDGu2JBR37,27.09
LWWoFmMsZR,269.13
juH18eTRKz,15.86
D8UyGfT5d3,37.95
f3fkVbijvJ,56.89
uMWGZRDgv3,28.32
OnV4OUHAsK,98.12
eTORMrMnAc,128.05
GaQlQCBMXh,166.98
SwE9WwdxaS,204.48
MgUUEnj0hx,220.19
uQUMJ49xmc,10.22
qFQgJKYpjX,27.5
zrhGtZ8C00,37.27
USrhutfWzx,9.99
EChaL782fi,50.99
s4SGm9yNhj,11.73
gEgFKy0uzH,27.73
uRS4EfDNEd,34.59
1ERTDotBFT,58.64
wc9V7VyjUf,176.83
H5usyYozrg,128.98
0elrgJHcua,185.28
4lfUTUraNi,275.07
26dnwoGMS7,56.28
I94PsFM6nz,134.2
khLTDUtYRx,230.74
7Fb23hgTB7,242.36
UMsuFRr1dy,284.12
H2A3ixxbBw,548.31
okHbIo0Jzx,509.2
AMwBwZXbbr,561.94
gQTReBugDH,558.02
aozkllxiRC,664.99
8l4eaOGSmU,806.55
lz5M4m9NEE,871.99
7uA0rh16vk,1073.3
oQVYvRe5hQ,1112.9
MGQujO9es4,1124.46
aUfEdY0pYi,1196.28
wvqRtYGxRM,1270.87
K7Xzh1qHiH,1314.66
DoDb1F3QQr,1343.98
IKLXrDvG0E,1447.87
SGeWE5gNDU,1450.81
i9h9o0rvDd,1680.36
U7oEYYfpz3,1760.83
RtFAYvtPmX,1769.18
oaFKE7jpej,1805.53
pwAdzgKkdy,1820.66
U7CxFMsqYq,1829.6
4sMt2YVEpT,1930.6
HbcebK0JAz,2083.26
gDu6lZZ5X8,2132.09
ShMUAY8DTg,2221.12
bQX4kIBjEt,2315.6
u5oJTWTvgi,2346.7
YtHs28Lv8u,2458.58
FU2wvQKSjF,2473.23
akqH8ti3jD,2547.83
l9OsrLZulA,66.42
Ei4O7XsnX8,93.3
kt3mZ8e3kI,130.79
LWg6VCv6rH,175.42
CIubAnCybU,207.59
KV0Epd1WDR,253.59
f7J1AUBbIr,169.63
cuaeFlruYo,252.81
dcIld2Xlv2,420.99
kRGE4x29iG,426.9
dnq4AbIurq,16.3
jZiRtzdHvq,29.03
K4ZZ4VHKhH,40.88
g7B2EPFzR2,60.55
9zzjPfFheI,64.37
XJVfKMRVpJ,26.33
2xignXddX1,59.91
4msiPcMdiz,61.49
RuyCglRwke,24.06
M3XanEUges,11.06
0npDC9dwTL,72.92
3Y6coYNP09,11.78
UHL9NuChrw,35.3
f6nyxetD1K,48.91
FFmeueTJuL,73.21
TGFcXGLsam,81.38
KRQfsj4tWa,104.86
ajP2V2MO3a,240.33
4EMUkBboI0,292.32
RQ1s8YhUSX,406.04
9AcZlGkbmr,126.07
46X6wxK0Ww,260.92
AXN0HCJCxl,31.09
T8X2JZnM9W,143.73
GihCy0S41r,183.09
iHapJgKIVX,198.23
Sr23nYvF9G,277.42
73G8QmlYvO,365.09
q2Tr6aOksg,157.25
kaRuhbYSdp,150.92
wZbrn7qk01,206.74
qdBGx35nSe,221.92
4yrFxqWgRn,34.3
otCVLmIiRI,25.57
RCVQRJ5c2Q,139.14
RPM8lgtIGl,375.79
e2mgxHlfn7,503.24
P88SqX5CYm,482.19
NeaMNEJx1p,596.45
BSZa4hoqpt,589.47
ARDNPbpqnm,90.69
lWv7teYLL6,123.6
QNeMN1FHtu,162.39
ezS4EGxD4o,26.16
ajewWLYhLz,53.71
UBFEAXbUlK,87.1
KCT4JL2mSa,24.26
T2mlXp457k,45.92
wId1nBEbjY,50.84
AyxlYycOad,32.85
NoBCcXyfVb,31.11
NzkLKrkKWE,64.12
LlLah941ox,120.41
Rt2nLhsLN5,42.06
Gdzxvp9Vov,133.61
ntMzms6gPh,28.37
e84kTIqtjS,57.7
dQWUTNzmEY,116.28
yi43cJ3AHB,142.73
2Zc8sBfLsO,23.56
R5AOSiEZ9e,64.99
SaDRiBmO7h,16.49
mNB1Fc2YAO,43.6
lo9WrhL4XO,61.74
nbUZ0N2nJq,88.52
8hm6ofmiq7,123.43
SpT4VPnF4h,180.96
Ea8cCwDNNR,93.91
XhAdT8My5X,48.76
jLhDaIvmhE,52.12
50dnXZKHHM,29.25
NuqZlesJkK,53.12
1f2EioXK9t,27.48
sFE1d1s8xF,92.84
Zl87qUio9r,116.7
jP1zf7rTOB,146.53
NU9MHZzDdw,218.69
J4TGKe9vgI,16.07
sj8NzZ3O3D,25.25
UwQiNzXRog,19.87
Nv4Fv6GyUu,205.6
yTUimtGO9f,26.44
NVpqMFyzf4,39.68
yFQfLANy5s,90.43
em63IrEDAV,16.95
HTVfx5j1mB,40.35
GXHCe4K8dx,68.3
ELToOeWvYA,73.3
s2iWXUApxi,28.07
MSS9Fwk8Lf,37.58
WTlyUTJhL0,79.41
mRMYZaC0jN,119.09
jcl4U6A7W2,136.45
Y8CfUQtEwg,202.77
LlULJ1lfiX,231.53
xQO9WaSpJ2,278.36
wdsuLJmuz5,284.02
hMerllTFey,343.57
dE6cXXXApX,389.72
a2L0C7dULk,55.09
JZMCFowYq5,88.76
djz0bwFNoE,54.96
mfr7naU73L,112.36
kb3aYYsYXv,56.12
DM3yBxfJqT,85.36
GdyUX1bZTV,24.85
9BnCJ5hwud,162.61
NksfDwdYTw,189.8
PkGHjxH4qI,212.51
9HgqizO6sY,54.55
87AEbEJLvp,86.59
jbmgYko1me,143.14
sPoHoPtWcR,177.98
3Gs130ljTb,318.72
gQLlB6KLcd,357.41
GViHoXk6ac,12.92
cWRL53HNev,27.77
NCKlnMJN29,94.88
8En8qBlIEV,90.83
Xq49TYMvj0,11.52
rOsbw37Fb4,30.07
y6N7a5XzlF,80.7
jeJ04UJhmr,33.48
rmdyjuZJin,60.46
oFcOiwNsmt,28.61
6cJk4039hG,45.12
uZcOYB8ERI,25.0
OY4Hl557RN,57.17
pGh5ORPnJL,418.8
pBFduc2yif,40.71
32sLEXsFMl,55.52
LbQLCkMs4y,88.83
O3jmQ0Tkqi,25.94
Ts2nuflYqd,35.43
TJ9zcBs60D,13.68
jEClBpu6hK,37.59
NNzfhsbmnh,57.18
9770jWus7H,200.52
9p1eoHkMLM,11.32
qm4CIWWOYQ,40.03
1E6E4TbeZY,34.54
DKLNK2OyBe,60.37
GAcYMxnAku,27.51
gk3RK8VnPk,49.04
28dym1H4H4,10.46
6eiEEk0P4y,36.59
Th4rhENYAj,42.83
jmWcSYyjL2,27.4
DYWfrynnIg,41.79
XtQSzk4xjI,58.78
XW71fxaitV,72.69
mixWTWnbZU,92.78
PXI8WijP63,106.77
2zAYMIoUM3,13.98
NehqZQZCa0,29.93
VRvFnewbLQ,56.37
qIAJGJZLZr,100.02
2qIiJVJmyh,27.93
ZJgmfdUtbn,43.1
bHNJyCNVJm,27.46
RnhugHihsV,59.66
Mi7DnV73zT,128.97
Xd3zgSGNGm,230.5
K1WEdMaIlG,347.92
OJU0EYwqjK,391.96
LVQ3EkUCqk,508.43
ji1CiKhmD1,555.92
LTmajCPAnd,28.86
Xsf5GBpQFd,14.24
GKF98BakXJ,23.39
uIcTryP3k2,16.42
YS3OT1pybh,517.22
aI48Hw6iJ6,35.35
zPS314fxYw,37.88
dJuiwHP6he,100.09
Wtgz8IuMZg,130.46
Ra3kz0YbGi,154.3
M2UxwZStaY,177.29
4rcz7PeobT,283.13
OeNCApePma,307.86
2tYIfN1vWe,339.22
ouTlKXzsth,557.21
ZgYPBAglKA,645.82
grGZE2Sjg1,680.68
bIu3SAN6dm,698.14
oz9GYpKo90,805.44
wneZ6vhDY3,869.42
00QJKpzAL8,874.77
bslvTDkYUM,995.45
dns4T9mTVD,1081.5
nxri9wEADR,1097.35
ZSd5uwrOQj,1125.15
08HIfJe7As,94.45
VBUptNHQ91,123.85
KMYPYLs8E2,238.84
HguuVTGzFa,258.62
WeDHDho4Nr,293.42
yLcPQ2Hlo1,340.33
RuStwW7pOV,440.04
HrrtX7f0b8,44.05
t33dUHMgLK,43.1
luBmyrmi0W,68.18
uBmfczUDll,80.13
D94jHoVLH3,83.54
1Vr1AyzaFi,29.97
A4MT5Yt3tI,38.85
NhXv0qjXvR,62.16
hrJxP0Ffl9,18.75
a15CABZX0e,62.29
C7VM4uIU6v,63.38
Rl2pojP1Gx,36.28
E6dYkbS70f,65.75
lqLO7ysgMY,96.87
6TqXLI6IHG,171.87
UKv5hefWTa,256.94
VZac2nRzKQ,302.31
lDa4Fc0Ubw,364.73
SFRchjRtja,412.98
zqv4i2LimY,554.16
icqz5RimrW,666.01
fuZeEWpRTl,738.74
UV7QZyQASG,771.33
Irm5jDSzbL,816.83
E6XGspD4lZ,793.93
61PvD8Yqh6,857.46
LDrAXOp01O,51.39
5X8gPEhvbX,107.85
N79t9dJw7b,16.1
45DbR4pXUD,34.67
3IgUXrZ72a,65.44
T3AVeGlvHT,15.8
m6ugJxFRLV,55.49
AeXjgjdeVQ,85.19
XuyZptEeE4,89.85
svldLbPijk,90.0
Za9hPXMhiy,16.22
haOsPB0EIH,81.45
ZkwTxfHeEP,79.36
it5M28M0ic,100.51
OvhQ0LqRHO,125.3
ZkHTBGUZwN,10.12
boHU9FUHbu,31.07
QOsv6TH1Ha,15.98
mRFvc14C0U,35.35
2VbY9F8IaM,58.95
UjcUOTTWVq,77.33
hgsClpKLVT,91.31
3SKCyU80oC,103.82
u4K9JvznuQ,119.26
C8YeosJKZa,58.8
Qbs40PpBrl,83.76
l9IDBMK14M,177.22
8xJjy4sd1S,247.78
KQgAHzUDpc,319.09
1zFtL49Mqg,377.93
8bePxhEpwK,409.93
Y1hQLfb843,508.94
vLv9CLmaZO,521.7
zCZvaUjSqy,554.57
aBwBkvPFrD,578.46
6HnDkBw3EU,658.59
AEB9M6fhjH,737.68
zrea0339rM,828.75
UOGuU1VWgN,860.03
qrWXxRe4au,902.0
WhYj7AmOjv,911.12
CFB6dSqZ0Q,1206.59
mXTDZ3EDOe,1232.47
GF3rDCOYZb,1263.37
idpfoKaUla,1278.0
FICPLvJgri,1353.32
fOw9PK1JC0,1423.05
SImNraJ1f1,1638.19
Xsk3wg0eFK,1681.34
YmMSYV64UP,1696.43
foCXMO7A5Z,1838.16
7pp5i5wdmp,1885.33
6etlHnDFzr,1912.16
NBfPZ4fBKS,1929.34
RE5MxcsWoZ,2036.15
BHeeG6mWuP,2188.48
izM6guc21T,2263.89
83mGzwbatm,2308.34
AdPfGIUSKB,2585.47
qO80iwkFnX,2630.01
f10xkPZPQV,2739.64
ZsujAyxwc2,2764.17
UkAiMIgUtk,2791.91
Dx96IPESIC,2842.27
78rSDLwjST,24.87
SaR4MElixo,40.19
DaiiqPbF0j,34.01
UOPOYGK5Zd,176.93
Idj5mprpim,15.8
YYKw4AyZaB,47.48
D7rk2j7jQT,38.87
UgOr3huDvV,149.93
jY3D3vLqQL,190.42
w5ifIQibCo,478.45
Mqn6dgV4LH,12.67
w4bMK1Rs4v,25.67
kCdPL0ehUj,56.64
4Au5ucUgew,66.91
hsVqw6TzNJ,103.11
pDp7Oenxqz,107.16
IBE8OK9r0s,41.55
7hd1LE1d4r,58.58
lzlpmtTue9,191.19
ybYFSceXm8,37.79
dN5vLe63Dl,47.47
dxF59cX7pa,60.29
3nlKNvY1ql,17.64
VmsnHuedT7,48.61
Br2QHIFgvV,149.52
G6inAzVahc,153.6
MOieUWknqQ,301.27
2uIaFfFUZs,45.67
mbRLau8iRG,28.04
4pQkVCUiTE,130.59
8UzUHa3Vtp,23.85
EFrk2YGQwz,46.36
uBLykUnBdd,27.33
FReUCwpbvm,52.39
eeTKc6QSlc,74.52
OtdzLi7nch,96.1
do5m6vVrCw,584.0
TdpjJdX4tx,569.89
VFSTeEbGQI,11.29
zjlu9GRGdN,27.66
SLwcwBUpPG,37.52
3sdCq9fyom,580.54
hBUOFqQyV7,35.45
ixlVzh3ZUX,11.36
l8LxSbPygw,26.14
8sYpuQD9ZN,41.98
qRY89QrkDe,17.28
lpFcKiHcdm,60.86
Tq4Cazc8Fe,11.92
46Nt2kcQH5,36.18
kQx5h7zeB8,56.03
94HzQcSAUo,840.08
NV7OtX9Zvh,836.15
xXXE6QciUk,841.34
BSsOtvv2Tu,40.43
L0vEhJyeFC,63.54
8gIaJ6Ir8d,14.01
IdPzQqVwLE,29.47
hoxpsmNAkD,295.66
kcVavzSfkn,11.68
jTFndaLR8B,40.5
jtnapafsbE,43.44
zwhFUzJaNx,16.88
I76NyQ2kqz,37.24
8Y5dCbAXmH,117.1
ywdKZIbU71,19.25
zzEUrEbSNh,49.92
aXOszX8IYi,174.76
XVmksEQUBk,81.54
JLkEjACbfT,138.88
tNb89gPIYH,278.42
ffLhvJmhwQ,95.64
VNFMYWYUOF,126.5
VIdzGK22Ln,258.18
BUdd02OB24,290.85
CrAnOQlI6Q,285.51
HgpngX0zez,341.44
PIvjZvU1cw,377.75
zDg7ogWupE,407.9
wDfrnGa5wq,27.05
yIsv7WVvET,68.04
kFV9AXRe5w,78.62
L6aNNA09Rv,25.73
18ZvMKoAhn,25.64
tqnO0DpSmC,90.98
YtmNhwEvHk,270.65
lqvZyhASHE,37.91
nyBVeVTjEt,129.7
ycOg641WsX,148.81
8Y5zylgOyh,201.42
F4LlwgW1qC,256.55
hm00n1uWll,489.79
WVRPkYwa6P,415.95
K13JpBH7AW,506.94
tQrcfoWrB6,634.31
DdYHBB7OxB,666.32
lCD1O7Z8cs,832.17
XNSlOM00zJ,781.52
5W1fRolaNL,862.06
8gECP3f9o1,918.23
yXMLlFG3jU,1065.66
j3s5LzKRLj,1127.32
LiSXA455Hz,1195.24
VJmUYDHYGz,1250.62
hrhFNJPd03,1299.09
4k9LDHkeoR,1474.75
y3wnDh5Buo,1479.83
fgQ4fkVcSU,1561.35
3Vj7LeKpkd,1633.86
E8MPLKUInM,1724.1
eZI9Pn3ZmZ,1746.75
blVHkNKf8I,1754.85
qqyq4IQqdd,1887.62
BGwzT0U5g2,1911.81
oMlK9lmAI9,1949.52
iOjTt1rd4F,1998.2
LLDUXz7zMJ,2148.85
KMnH6avBoR,2226.22
Gz6NOTTxjR,2242.36
zekdTyEkLi,2268.4
f6UK8KJ0mB,2266.97
Vli85Lybuw,2300.41
gqR59fIGU7,2411.78
10XK2pekdG,2438.22
lWOmPUyi0G,2544.59
COE3nVFRuK,2642.74
YP8xCHhZ6G,2685.31
DP7rd6oC8J,154.36
6GCbioNMBL,24.14
XUnApfnty8,87.65
VHb5QgxGJN,48.29
Cd2iHAohXX,36.27
Nx7B9IuTFZ,25.25
Qm7UmKGVZT,26.53
EZfXe05bjx,16.06
RGoOfOsEjb,24.11
fhvPOIMXAY,31.55
gEi9wVmJqY,26.21
YZ8uG6zNH4,53.76
pWEUnt4nO2,32.86
KFjznbW0ZS,53.77
Ny5U4jhspE,87.73
phSgBjnNKI,132.31
OJcRCCjCrS,181.69
tNIicEZjU1,33.39
tdNxfTyrgQ,56.57
gA3DVRGCus,18.87
A0H5qOHXG7,26.19
O49z5nCyFY,41.2
Tix7TVvfuE,32.72
u9rdT8pndd,65.08
EnWpk91ZwI,27.01
pUDs2fngbX,55.74
vFP9udMruq,152.19
qq8dxraidt,55.79
FjNqS4Zc3q,28.79
friOQfYdK6,85.28
1dAXx2mreY,15.5
5t47rbX3wS,29.18
v0PYD61j8a,15.02
lEgRXszkpH,16.1
ZQZpBLZguo,29.83
BGnZSbWBBS,12.28
ZUDBStH6Gq,28.39
zQRgqsgGp8,96.25
YWF8oaDDF1,29.49
4TrIVbZ5Qj,29.19
s7yieCnHXC,33.05
csUBBuGCBn,64.67
s4bs84bJtm,163.01
KsFGAkm98Z,14.47
0xU7EtX8l0,38.59
kyMGQ6BdNx,53.35
x8MnMzBoRc,70.4
XWyGnbfD4I,138.24
lLhtXFyzE6,149.59
6QitCPIzDX,190.33
E4uvaz7lpu,232.76
L7M0FfNyJR,258.04
ZLIWT7QsAT,295.18
GcI3z4ImrF,386.55
nxsZ6vlXVw,496.87
fUO1gupgC4,481.91
axxQuCe64A,89.9
jH3tfAWhUt,20.25
RfNarLyges,58.03
DaXuv98WxH,77.92
yHXmrsATTs,12.64
GMIFuOljsv,37.72
1ZzpugWD3C,53.55
gWojfrXCf2,28.15
jtQPr8uxsq,45.88
D5z7DM86Hp,134.32
NW14A0OvqS,18.82
yy79bFxSYV,28.39
pqXbMQKmAo,13.71
JUFyOp8VMC,24.65
dtjfo4XNmg,38.42
OjHbxoEGFq,57.19
MltqP8lTWE,77.75
7PPuWyV9Ev,48.93
